2,21,2560
2,22,1193
2,23,4972
2,24,5178
2,25,9023
2,26,9080
2,27,2490
2,28,2479
2,29,2350
2,30,4863
2,31,9648
2,32,4939
2,33,8030
2,34,8152
2,35,3518
2,36,9927
2,37,5165
2,38,3321
2,39,6534
2,40,5501
2,41,4836
2,42,4205
2,43,5606
2,44,5205
2,45,6204
2,46,7548
2,47,3538
2,48,2281
2,49,6088
2,50,7546
2,51,1412
2,52,8390
2,53,4946
2,54,9419
2,55,2915
2,56,7038
2,57,2207
2,58,7781
2,59,632
2,60,2121
2,61,9407
2,62,9041
2,63,8508
2,64,7217
2,65,4459
2,66,3260
2,67,8589
2,68,5152
2,69,6065
3,4,1367
3,5,2197
3,6,3083
3,7,2353
3,8,8569
3,9,203
3,10,6174
3,11,6711
3,12,5259
3,13,9241
3,14,2520
3,15,3591
3,16,5923
3,17,3782
3,18,2067
3,19,8351
3,20,5180
3,21,4544
3,22,1304
3,23,5480
3,24,2587
3,25,6915
3,26,7997
3,27,328
3,28,1550
3,29,5732
3,30,9621
3,31,2555
3,32,7856
3,33,9323
3,34,8889
3,35,9711
3,36,4575
3,37,5038
3,38,7505
3,39,2105
3,40,8906
3,41,5205
3,42,5351
3,43,160
3,44,7806
3,45,3676
3,46,1568
3,47,2027
3,48,5272
3,49,5701
3,50,5377
3,51,4584
3,52,9667
3,53,5833
3,54,6492
3,55,3616
3,56,6015
3,57,8654
3,58,7058
3,59,972
3,60,1058
3,61,8643
3,62,3583
3,63,4756
3,64,8373
3,65,3018
3,66,2221
3,67,3703
3,68,3576
3,69,1765
4,5,6531
4,6,1819
4,7,555
4,8,265
4,9,5639
4,10,8830
4,11,8590
4,12,2028
4,13,848
4,14,1030
4,15,9945
4,16,9323
4,17,4354
4,18,6759
4,19,1619
4,20,4350
4,21,6609
4,22,7049
4,23,2994
4,24,1130
4,25,4904
4,26,1683
4,27,137
4,28,2021
4,29,9552
4,30,6558
4,31,9803
4,32,4368
4,33,1613
4,34,2087
4,35,2355
4,36,7735
4,37,8959
4,38,2481
4,39,8450
4,40,6939
4,41,6275
4,42,3202
4,43,1389
4,44,3750
4,45,978
4,46,3143
4,47,2542
4,48,1290
4,49,4990
4,50,92
4,51,2518
4,52,2661
4,53,8963
4,54,6135
4,55,1457
4,56,768
4,57,752
4,58,497
4,59,8249
4,60,5787
4,61,907
4,62,6360
4,63,2793
4,64,309
4,65,3731
4,66,7832
4,67,4580
4,68,6783
4,69,8340
5,6,957
5,7,5048
5,8,3882
5,9,4752
5,10,646
5,11,4978
5,12,8581
5,13,1715
5,14,2039
5,15,5296
5,16,4995
5,17,5454
5,18,4333
5,19,9672
5,20,6282
5,21,387
5,22,7810
5,23,8021
5,24,7588
5,25,8775
5,26,2126
5,27,1019
5,28,2342
5,29,8353
5,30,3594
5,31,9435
5,32,5380
5,33,7768
5,34,3980
5,35,831
5,36,5453
5,37,3854
5,38,3006
5,39,7659
5,40,7352
5,41,5181
5,42,6539
5,43,2890
5,44,5287
5,45,5968
5,46,1244
5,47,175
5,48,2996
5,49,6339
5,50,1737
5,51,3592
5,52,4740
5,53,3158
5,54,2026
5,55,1046
5,56,6308
5,57,5209
5,58,5132
5,59,4433
5,60,5695
5,61,2006
5,62,2156
5,63,9917
5,64,6477
5,65,4834
5,66,9778
5,67,1757
5,68,8576
5,69,1321
6,7,4788
6,8,6333
6,9,1299
6,10,296
6,11,2346
6,12,9555
6,13,1483
6,14,4038
6,15,95
6,16,1496
6,17,6563
6,18,4787
6,19,1108
6,20,9915
6,21,4163
6,22,6639
6,23,9956
6,24,6400
6,25,7219
6,26,391
6,27,1425
6,28,6663
6,29,4212
6,30,2900
6,31,1008
6,32,7231
6,33,7079
6,34,6616
6,35,1266
6,36,7872
6,37,4121
6,38,733
6,39,3836
6,40,4389
6,41,3829
6,42,3325
6,43,7430
6,44,867
6,45,7042
6,46,5949
6,47,4515
6,48,1974
6,49,1551
6,50,9782
6,51,7826
6,52,4599
6,53,4870
6,54,8729
6,55,8817
6,56,6114
6,57,4250
6,58,6957
6,59,5780
6,60,3323
6,61,7943
6,62,872
6,63,5157
6,64,6757
6,65,4141
6,66,5879
6,67,6897
6,68,6619
6,69,8515
7,8,6827
7,9,4818
7,10,2683
7,11,5085
7,12,3452
7,13,3816
7,14,39
7,15,8752
7,16,6921
7,17,6462
7,18,3322
7,19,2921
7,20,5274
7,21,2384
7,22,4291
7,23,3593
7,24,935
7,25,6763
7,26,6535
7,27,9610
7,28,9065
7,29,9467
7,30,7889
7,31,6368
7,32,8481
7,33,1193
7,34,6137
7,35,7357
7,36,286
7,37,9657
7,38,3344
7,39,2047
7,40,718
7,41,7898
7,42,7011
7,43,3593
7,44,3639
7,45,1533
7,46,7632
7,47,9043
7,48,3435
7,49,621
7,50,704
7,51,7335
7,52,423
7,53,8271
7,54,6595
7,55,8046
7,56,1832
7,57,7270
7,58,2509
7,59,7624
7,60,277
7,61,4028
7,62,9762
7,63,3079
7,64,6013
7,65,9121
7,66,4382
7,67,411
7,68,3449
7,69,4924
8,9,1704
8,10,61
8,11,7971
8,12,8732
8,13,4547
8,14,2980
8,15,1865
8,16,1790
8,17,2784
8,18,4824
8,19,8569
8,20,8218
8,21,6753
8,22,460
8,23,15
8,24,2950
8,25,1058
8,26,1608
8,27,3047
8,28,9509
8,29,9400
8,30,1475
8,31,2202
8,32,9244
8,33,8134
8,34,136
8,35,717
8,36,2358
8,37,3336
8,38,4025
8,39,4554
8,40,1423
8,41,2691
8,42,994
8,43,6075
8,44,6036
8,45,5697
8,46,9444
8,47,7128
8,48,9237
8,49,9108
8,50,4669
8,51,432
8,52,3647
8,53,2549
8,54,3471
8,55,1000
8,56,9068
8,57,6981
8,58,2133
8,59,6917
8,60,1235
8,61,8385
8,62,6865
8,63,9367
8,64,7128
8,65,8180
8,66,1004
8,67,1529
8,68,8732
8,69,2324
9,10,1182
9,11,9802
9,12,9719
9,13,6664
9,14,2544
9,15,6374
9,16,2548
9,17,811
9,18,6624
9,19,8220
9,20,7710
9,21,1902
9,22,5013
9,23,3367
9,24,213
9,25,2302
9,26,1720
9,27,4349
9,28,7944
9,29,5996
9,30,947
9,31,6973
9,32,9833
9,33,5612
9,34,667
9,35,6562
9,36,6586
9,37,3445
9,38,4599
9,39,8049
9,40,5207
9,41,2560
9,42,5160
9,43,1071
9,44,4275
9,45,9945
9,46,2141
9,47,1421
9,48,1055
9,49,4783
9,50,3570
9,51,2804
9,52,2513
9,53,8108
9,54,3061
9,55,4629
9,56,9213
9,57,7900
9,58,6802
9,59,181
9,60,8742
9,61,2651
9,62,3397
9,63,9209
9,64,3810
9,65,8879
9,66,8042
9,67,7537
9,68,7933
9,69,4020
10,11,4506
10,12,1967
10,13,8542
10,14,796
10,15,5191
10,16,2774
10,17,7457
10,18,1169
10,19,2202
10,20,8011
10,21,7076
10,22,9745
10,23,1277
10,24,2026
10,25,5631
10,26,2909
10,27,7400
10,28,6561
10,29,1096
10,30,7640
10,31,4687
10,32,2926
10,33,4896
10,34,5703
10,35,7178
10,36,5815
10,37,3308
10,38,5725
10,39,9194
10,40,148
10,41,150
10,42,4019
10,43,637
10,44,9846
10,45,641
10,46,726
10,47,604
10,48,3825
10,49,451
10,50,8952
10,51,9594
10,52,8236
10,53,328
10,54,3840
10,55,8065
10,56,7052
10,57,3397
10,58,2118
10,59,4355
10,60,8472
10,61,5802
10,62,6677
10,63,5554
10,64,4612
10,65,2735
10,66,9988
10,67,4683
10,68,7936
10,69,4890
11,12,7238
11,13,2116
11,14,7522
11,15,8065
11,16,2252
11,17,7957
11,18,3768
11,19,6275
11,20,9223
11,21,3653
11,22,539
11,23,7399
11,24,1422
11,25,1456
11,26,3446
11,27,7487
11,28,5653
11,29,7678
11,30,1469
11,31,9168
11,32,8163
11,33,4446
11,34,9942
11,35,8729
11,36,5254
11,37,3000
11,38,5123
11,39,2673
11,40,5185
11,41,2256
11,42,6827
11,43,2019
11,44,5700
11,45,8360
11,46,5440
11,47,891
11,48,3710
11,49,5535
11,50,5114
11,51,2817
11,52,2999
11,53,6162
11,54,8920
11,55,7371
11,56,5669
11,57,9089
11,58,5724
11,59,7681
11,60,806
11,61,4945
11,62,6274
11,63,6202
11,64,3877
11,65,3637
11,66,8706
11,67,5712
11,68,4976
11,69,6179
12,13,3414
12,14,4354
12,15,9530
12,16,7933
12,17,7257
12,18,9382
12,19,4360
12,20,7014
12,21,6516
12,22,6970
12,23,1306
12,24,2089
12,25,9766
12,26,8069
12,27,6028
12,28,1342
12,29,503
12,30,1230
12,31,8197
12,32,4344
12,33,7482
12,34,9869
12,35,4406
12,36,5180
12,37,6453
12,38,4021
12,39,9110
12,40,476
12,41,264
12,42,6322
12,43,1850
12,44,8438
12,45,2417
12,46,5090
12,47,5184
12,48,2420
12,49,3161
12,50,7212
12,51,1878
12,52,4842
12,53,895
12,54,8794
12,55,1326
12,56,1585
12,57,520
12,58,4234
12,59,4627
12,60,1075
12,61,8693
12,62,7659
12,63,1952
12,64,9248
12,65,5074
12,66,5384
12,67,1557
12,68,1635
12,69,5442
13,14,8809
13,15,6052
13,16,4710
13,17,1005
13,18,5294
13,19,7969
13,20,2678
13,21,8886
13,22,3244
13,23,9473
13,24,2303
13,25,1658
13,26,7851
13,27,7915
13,28,5668
13,29,6268
13,30,2830
13,31,7576
13,32,1596
13,33,9189
13,34,566
13,35,5963
13,36,6524
13,37,2638
13,38,5688
13,39,4966
13,40,3011
13,41,2031
13,42,6191
13,43,349
13,44,6008
13,45,9041
13,46,7993
13,47,9082
13,48,7902
13,49,9183
13,50,4485
13,51,769
13,52,6347
13,53,3483
13,54,1871
13,55,2731
13,56,7777
13,57,5744
13,58,1061
13,59,8532
13,60,1766
13,61,8611
13,62,6894
13,63,5700
13,64,5021
13,65,5969
13,66,2733
13,67,6868
13,68,146
13,69,3820
14,15,7856
14,16,3251
14,17,7666
14,18,5954
14,19,7793
14,20,8500
14,21,8411
14,22,5671
14,23,7508
14,24,6453
14,25,5311
14,26,8388
14,27,9162
14,28,9830
14,29,4664
14,30,4030
14,31,2906
14,32,8154
14,33,8981
14,34,2003
14,35,8594
14,36,9039
14,37,3966
14,38,8662
14,39,5138
14,40,6708
14,41,3890
14,42,4847
14,43,3056
14,44,5065
14,45,1031
14,46,241
14,47,5432
14,48,7213
14,49,5207
14,50,245
14,51,6071
14,52,3510
14,53,6698
14,54,7864
14,55,3639
14,56,8639
14,57,6020
14,58,6934
14,59,867
14,60,3149
14,61,150
14,62,8540
14,63,841
14,64,2701
14,65,4970
14,66,6201
14,67,8582
14,68,7431
14,69,8235
15,16,3469
15,17,2571
15,18,5756
15,19,8298
15,20,371
15,21,7394
15,22,1064
15,23,9614
15,24,5832
15,25,1709
15,26,2855
15,27,1479
15,28,425
15,29,1471
15,30,8045
15,31,5855
15,32,1581
15,33,6327
15,34,3369
15,35,2732
15,36,3791
15,37,3613
15,38,376
15,39,7163
15,40,6387
15,41,4741
15,42,8256
15,43,1003
15,44,8985
15,45,2889
15,46,2181
15,47,1249
15,48,3522
15,49,3803
15,50,2203
15,51,6984
15,52,3015
15,53,3554
15,54,6528
15,55,5951
15,56,5942
15,57,8510
15,58,9616
15,59,9232
15,60,1987
15,61,8335
15,62,7218
15,63,634
15,64,7162
15,65,336
15,66,3678
15,67,8063
15,68,4269
15,69,2788
16,17,2335
16,18,65
16,19,5783
16,20,8828
16,21,8088
16,22,3056
16,23,6535
16,24,6948
16,25,7328
16,26,7198
16,27,4725
16,28,6559
16,29,1207
16,30,1448
16,31,2592
16,32,8979
16,33,2975
16,34,5909
16,35,3972
16,36,3213
16,37,9150
16,38,4840
16,39,4012
16,40,2143
16,41,2076
16,42,2183
16,43,3228
16,44,5204
16,45,6070
16,46,2617
16,47,7240
16,48,9942
16,49,6992
16,50,1677
16,51,6940
16,52,5729
16,53,7511
16,54,832
16,55,5062
16,56,2864
16,57,8669
16,58,3939
16,59,2847
16,60,9037
16,61,8499
16,62,3931
16,63,9602
16,64,8658
16,65,6076
16,66,3911
16,67,7929
16,68,1812
16,69,2914
17,18,6964
17,19,1972
17,20,1467
17,21,3932
17,22,5242
17,23,3606
17,24,2048
17,25,8638
17,26,549
17,27,6205
17,28,4836
17,29,5895
17,30,1651
17,31,1092
17,32,5617
17,33,2459
17,34,4686
17,35,1465
17,36,7776
17,37,616
17,38,2177
17,39,3
17,40,2679
17,41,6558
17,42,6882
17,43,8788
17,44,5045
17,45,3170
17,46,1211
17,47,6511
17,48,972
17,49,2113
17,50,6106
17,51,4516
17,52,8977
17,53,3254
17,54,5706
17,55,8084
17,56,4602
17,57,7966
17,58,3758
17,59,5907
17,60,7789
17,61,1852
17,62,2395
17,63,2181
17,64,38
17,65,5378
17,66,4225
17,67,6380
17,68,7730
17,69,7061
18,19,1947
18,20,8173
18,21,2492
18,22,4386
18,23,9245
18,24,1405
18,25,8427
18,26,6035
18,27,4325
18,28,542
18,29,5214
18,30,3212
18,31,8518
18,32,8994
18,33,1930
18,34,6036
18,35,257
18,36,6779
18,37,6701
18,38,5351
18,39,4163
18,40,2981
18,41,14
18,42,9766
18,43,9936
18,44,1406
18,45,8933
18,46,943
18,47,6915
18,48,6404
18,49,8697
18,50,5427
18,51,3002
18,52,8055
18,53,6076
18,54,2003
18,55,162
18,56,5534
18,57,6705
18,58,7219
18,59,8313
18,60,4496
18,61,5949
18,62,3753
18,63,1729
18,64,8062
18,65,5302
18,66,2084
18,67,2048
18,68,712
18,69,9897
19,20,4716
19,21,4052
19,22,2940
19,23,1903
19,24,3750
19,25,1489
19,26,166
19,27,38
19,28,6655
19,29,6781
19,30,8545
19,31,911
19,32,3091
19,33,7120
19,34,7436
19,35,6519
19,36,3429
19,37,5107
19,38,7680
19,39,2880
19,40,9930
19,41,2382
19,42,4512
19,43,6719
19,44,540
19,45,2237
19,46,1935
19,47,6067
19,48,2460
19,49,5183
19,50,6557
19,51,1105
19,52,4978
19,53,6355
19,54,9574
19,55,6793
19,56,2661
19,57,2304
19,58,4300
19,59,4693
19,60,8876
19,61,277
19,62,6431
19,63,4895
19,64,2236
19,65,7844
19,66,8132
19,67,5131
19,68,5162
19,69,2121
20,21,9777
20,22,6945
20,23,794
20,24,9613
20,25,4626
20,26,6286
20,27,7589
20,28,3370
20,29,5612
20,30,5615
20,31,4695
20,32,9345
20,33,2410
20,34,2290
20,35,2314
20,36,5013
20,37,6030
20,38,4530
20,39,7561
20,40,4622
20,41,1154
20,42,4745
20,43,3823
20,44,9115
20,45,2733
20,46,9987
20,47,4542
20,48,6609
20,49,160
20,50,7229
20,51,6015
20,52,918
20,53,6905
20,54,1573
20,55,8648
20,56,9357
20,57,3455
20,58,8545
20,59,8571
20,60,9418
20,61,5094
20,62,8733
20,63,5090
20,64,9293
20,65,6946
20,66,4077
20,67,1469
20,68,7710
20,69,9499
21,22,9193
21,23,8182
21,24,7949
21,25,9005
21,26,5267
21,27,6858
21,28,5233
21,29,443
21,30,7942
21,31,2013
21,32,3487
21,33,6462
21,34,8272
21,35,5263
21,36,9009
21,37,1617
21,38,2910
21,39,9457
21,40,7788
21,41,58
21,42,8743
21,43,4093
21,44,1574
21,45,646
21,46,2773
21,47,9455
21,48,7970
21,49,177
21,50,6552
21,51,2224
21,52,203
21,53,116
21,54,9992
21,55,6678
21,56,7092
21,57,7188
21,58,6357
21,59,6163
21,60,8521
21,61,3799
21,62,2173
21,63,3906
21,64,5524
21,65,6386
21,66,5876
21,67,343
21,68,8804
21,69,1897
22,23,2737
22,24,2929
22,25,8016
22,26,2016
22,27,4102
22,28,2305
22,29,7692
22,30,269
22,31,2063
22,32,6361
22,33,4611
22,34,2369
22,35,4061
22,36,9270
22,37,9523
22,38,4366
22,39,2447
22,40,8441
22,41,116
22,42,1189
22,43,4988
22,44,3193
22,45,2302
22,46,8898
22,47,341
22,48,8306
22,49,4358
22,50,8143
22,51,9739
22,52,3989
22,53,7638
22,54,7875
22,55,8354
22,56,3253
22,57,3126
22,58,5392
22,59,640
22,60,795
22,61,4751
22,62,12
22,63,7657
22,64,2749
22,65,1697
22,66,3140
22,67,1011
22,68,3403
22,69,8189
23,24,1438
23,25,298
23,26,1366
23,27,5485
23,28,1539
23,29,8048
23,30,1772
23,31,1084
23,32,596
23,33,2807
23,34,3462
23,35,591
23,36,8645
23,37,83
23,38,2955
23,39,2382
23,40,1168
23,41,5437
23,42,2457
23,43,1996
23,44,3400
23,45,5386
23,46,1900
23,47,9660
23,48,1565
23,49,2194
23,50,3324
23,51,1629
23,52,3443
23,53,6721
23,54,2689
23,55,7144
23,56,8135
23,57,9095
23,58,9855
23,59,7292
23,60,192
23,61,4779
23,62,9150
23,63,4588
23,64,3259
23,65,5742
23,66,2272
23,67,4904
23,68,8139
23,69,2114
24,25,3432
24,26,7389
24,27,4543
24,28,8512
24,29,280
24,30,7654
24,31,8484
24,32,2564
24,33,9578
24,34,4701
24,35,287
24,36,5773
24,37,6870
24,38,8276
24,39,5007
24,40,8542
24,41,8705
24,42,6359
24,43,8768
24,44,7647
24,45,7029
24,46,9520
24,47,6792
24,48,9499
24,49,5588
24,50,5559
24,51,3699
24,52,4788
24,53,1066
24,54,1930
24,55,2510
24,56,7216
24,57,2756
24,58,4464
24,59,4800
24,60,6924
24,61,117
24,62,46
24,63,4880
24,64,9631
24,65,6449
24,66,9048
24,67,9227
24,68,7069
24,69,9604
25,26,2718
25,27,5824
25,28,3330
25,29,9863
25,30,6456
25,31,6258
25,32,9196
25,33,6176
25,34,9637
25,35,1491
25,36,4228
25,37,4459
25,38,4440
25,39,3465
25,40,332
25,41,6860
25,42,1537
25,43,5690
25,44,3968
25,45,5366
25,46,6568
25,47,6508
25,48,703
25,49,7710
25,50,92
25,51,9609
25,52,3493
25,53,7598
25,54,459
25,55,5794
25,56,485
25,57,6547
25,58,8043
25,59,9594
25,60,4142
25,61,5140
25,62,9288
25,63,9178
25,64,685
25,65,6684
25,66,2441
25,67,1450
25,68,6713
25,69,219
26,27,2816
26,28,7021
26,29,1371
26,30,8028
26,31,2157
26,32,482
26,33,5286
26,34,9713
26,35,3622
26,36,917
26,37,8483
26,38,1437
26,39,246
26,40,3210
26,41,4640
26,42,6837
26,43,2146
26,44,7109
26,45,3778
26,46,5636
26,47,9111
26,48,1290
26,49,4444
26,50,5323
26,51,2598
26,52,8726
26,53,6546
26,54,8357
26,55,5754
26,56,105
26,57,7700
26,58,7850
26,59,3504
26,60,9715
26,61,6449
26,62,5921
26,63,4173
26,64,6310
26,65,4566
26,66,9388
26,67,579
26,68,4597
26,69,981
27,28,3918
27,29,7225
27,30,3482
27,31,3669
27,32,1123
27,33,2644
27,34,7159
27,35,8894
27,36,1007
27,37,6643
27,38,4389
27,39,5303
27,40,1077
27,41,8243
27,42,9360
27,43,4980
27,44,2311
27,45,6
27,46,3482
27,47,3478
27,48,3553
27,49,1796
27,50,7920
27,51,145
27,52,6461
27,53,8949
27,54,702
27,55,4627
27,56,6487
27,57,3806
27,58,8446
27,59,5477
27,60,3696
27,61,9255
27,62,5511
27,63,4488
27,64,1560
27,65,9776
27,66,3326
27,67,1112
27,68,9414
27,69,638
28,29,665
28,30,8247
28,31,840
28,32,9351
28,33,7192
28,34,2748
28,35,3016
28,36,770
28,37,1089
28,38,3943
28,39,1542
28,40,4834
28,41,6345
28,42,1008
28,43,2359
28,44,2227
28,45,5967
28,46,6529
28,47,2528
28,48,8798
28,49,3413
28,50,3312
28,51,6254
28,52,1309
28,53,5693
28,54,2697
28,55,5325
28,56,4808
28,57,9829
28,58,3782
28,59,6518
28,60,1565
28,61,2836
28,62,1997
28,63,6678
28,64,7789
28,65,5046
28,66,9226
28,67,7889
28,68,4996
28,69,8492
29,30,3522
29,31,1577
29,32,8192
29,33,3203
29,34,9947
29,35,687
29,36,4912
29,37,5958
29,38,5241
29,39,4057
29,40,1785
29,41,6836
29,42,6755
29,43,7898
29,44,1012
29,45,2150
29,46,6560
29,47,1921
29,48,5134
29,49,9430
29,50,1199
29,51,9298
29,52,9994
29,53,9372
29,54,598
29,55,4617
29,56,8884
29,57,9746
29,58,8883
29,59,96
29,60,6739
29,61,7134
29,62,5973
29,63,756
29,64,532
29,65,8894
29,66,6657
29,67,546
29,68,9801
29,69,8238
30,31,3348
30,32,9134
30,33,7013
30,34,4225
30,35,9229
30,36,8496
30,37,2919
30,38,9268
30,39,1038
30,40,6352
30,41,6564
30,42,6006
30,43,6143
30,44,6224
30,45,2823
30,46,2696
30,47,3669
30,48,4757
30,49,3415
30,50,9284
30,51,6007
30,52,8612
30,53,9763
30,54,4170
30,55,610
30,56,8723
30,57,8473
30,58,3099
30,59,7634
30,60,6913
30,61,3785
30,62,2981
30,63,4143
30,64,4489
30,65,5776
30,66,2906
30,67,7906
30,68,7061
30,69,2104
31,32,4822
31,33,4459
31,34,2592
31,35,4627
31,36,3901
31,37,1366
31,38,9070
31,39,6775
31,40,5309
31,41,2494
31,42,7533
31,43,9924
31,44,6406
31,45,8310
31,46,1851
31,47,7404
31,48,9480
31,49,6571
31,50,1147
31,51,467
31,52,9811
31,53,5862
31,54,3336
31,55,3637
31,56,2612
31,57,4797
31,58,755
31,59,584
31,60,5256
31,61,3333
31,62,5661
31,63,6485
31,64,5304
31,65,3566
31,66,606
31,67,1500
31,68,2219
31,69,2002
32,33,2704
32,34,554
32,35,4476
32,36,1813
32,37,9128
32,38,5096
32,39,7645
32,40,4196
32,41,1871
32,42,4800
32,43,3737
32,44,3628
32,45,5105
32,46,7464
32,47,5195
32,48,9232
32,49,7810
32,50,5920
32,51,4193
32,52,3869
32,53,6484
32,54,4058
32,55,3748
32,56,7435
32,57,5287
32,58,5499
32,59,3307
32,60,6071
32,61,6960
32,62,2088
32,63,5706
32,64,2759
32,65,163
32,66,2155
32,67,2766
32,68,4031
32,69,1342
33,34,3379
33,35,5400
33,36,9766
33,37,2106
33,38,2416
33,39,745
33,40,177
33,41,4727
33,42,8916
33,43,2643
33,44,6653
33,45,3060
33,46,3515
33,47,1185
33,48,1428
33,49,4692
33,50,322
33,51,4677
33,52,7131
33,53,5353
33,54,2197
33,55,739
33,56,6507
33,57,3697
33,58,8603
33,59,9804
33,60,9146
33,61,417
33,62,8690
33,63,9264
33,64,481
33,65,1277
33,66,400
33,67,891
33,68,9090
33,69,3431
34,35,5047
34,36,6367
34,37,2340
34,38,9683
34,39,6404
34,40,2552
34,41,2351
34,42,7268
34,43,4571
34,44,3863
34,45,489
34,46,2208
34,47,7446
34,48,4774
34,49,5696
34,50,529
34,51,8728
34,52,1355
34,53,3312
34,54,8364
34,55,6877
34,56,4322
34,57,237
34,58,2973
34,59,8124
34,60,6212
34,61,8328
34,62,2207
34,63,7872
34,64,5015
34,65,1539
34,66,7016
34,67,8792
34,68,4039
34,69,5761
35,36,876
35,37,9671
35,38,8218
35,39,6790
35,40,1068
35,41,8027
35,42,6231
35,43,2053
35,44,1186
35,45,5420
35,46,9846
35,47,8098
35,48,9930
35,49,7938
35,50,1699
35,51,6373
35,52,6338
35,53,4126
35,54,8657
35,55,2100
35,56,2182
35,57,3359
35,58,9187
35,59,3205
35,60,8042
35,61,2926
35,62,8289
35,63,7454
35,64,619
35,65,2189
35,66,5444
35,67,7597
35,68,7312
35,69,9042
36,37,8992
36,38,2047
36,39,7622
36,40,2293
36,41,3523
36,42,9886
36,43,6827
36,44,5805
36,45,6541
36,46,3336
36,47,1356
36,48,8534
36,49,440
36,50,1286
36,51,559
36,52,74
36,53,7823
36,54,9783
36,55,3880
36,56,4958
36,57,278
36,58,5320
36,59,6712
36,60,8574
36,61,7088
36,62,3117
36,63,3787
36,64,7948
36,65,6839
36,66,4684
36,67,5915
36,68,6006
36,69,9584
37,38,1887
37,39,569
37,40,7219
37,41,4393
37,42,4305
37,43,16
37,44,7063
37,45,1141
37,46,1901
37,47,4536
37,48,8212
37,49,1788
37,50,7829
37,51,359
37,52,4145
37,53,5977
37,54,9759
37,55,5581
37,56,3746
37,57,9517
37,58,3783
37,59,7282
37,60,2990
37,61,7379
37,62,2408
37,63,7444
37,64,5994
37,65,9869
37,66,9639
37,67,4011
37,68,6524
37,69,6168
38,39,9240
38,40,3262
38,41,8075
38,42,3742
38,43,8665
38,44,2705
38,45,2152
38,46,9250
38,47,8351
38,48,5180
38,49,2279
38,50,873
38,51,7983
38,52,2055
38,53,3929
38,54,791
38,55,9973
38,56,8860
38,57,9538
38,58,6260
38,59,6330
38,60,2563
38,61,5402
38,62,9394
38,63,4860
38,64,803
38,65,8681
38,66,5411
38,67,9264
38,68,1171
38,69,5690
39,40,9067
39,41,5073
39,42,6417
39,43,3233
39,44,9166
39,45,7994
39,46,4398
39,47,9895
39,48,3502
39,49,7424
39,50,8247
39,51,8685
39,52,9121
39,53,7477
39,54,7495
39,55,1311
39,56,7887
39,57,842
39,58,995
39,59,3333
39,60,9992
39,61,4595
39,62,1076
39,63,7239
39,64,5598
39,65,1587
39,66,7120
39,67,3856
39,68,4574
39,69,9238
40,41,3556
40,42,1336
40,43,6934
40,44,2100
40,45,8959
40,46,795
40,47,6762
40,48,6045
40,49,6233
40,50,5121
40,51,4300
40,52,2029
40,53,6981
40,54,366
40,55,9922
40,56,2680
40,57,6506
40,58,1274
40,59,8900
40,60,4073
40,61,8809
40,62,9514
40,63,2964
40,64,6113
40,65,5196
40,66,7381
40,67,4295
40,68,7270
40,69,1647
41,42,5535
41,43,9945
41,44,1399
41,45,8584
41,46,6243
41,47,6049
41,48,8047
41,49,4241
41,50,9485
41,51,9473
41,52,2755
41,53,3185
41,54,518
41,55,2250
41,56,1460
41,57,8129
41,58,1818
41,59,7914
41,60,4525
